pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
6327	S1S2_intra	The little girl in a pink shirt is running under a tree in the desert	S1_null	A little girl in a pink shirt is running under a tree in the desert	S2_det	4.9	ENTAILMENT	A_entails_B	B_entails_A	the little girl in the pink shirt is running under a tree in the desert	the little girl in the pink shirt is running under a tree in the desert	FLICKR	FLICKR	TRAIN
6329	S1S2_inter	A girl is wearing jeans and a pink shirt and is running	S1_null	A little girl in a pink shirt is running under a tree in the desert	S2_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a girls wearing jeans and a pink shirt runs	the little girl in the pink shirt is running under a tree in the desert	FLICKR	FLICKR	TEST
6330	S1S3_inter	A girl is wearing jeans and a pink shirt and is running	S1_null	A little boy in a pink shirt is running under a tree in the desert	S3_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a girls wearing jeans and a pink shirt runs	the little girl in the pink shirt is running under a tree in the desert	FLICKR	FLICKR	TRIAL
6332	S1S3_inter	The little girl in a pink shirt is running under a tree in the desert	S1_null	There is no girl wearing jeans and a pink shirt and running	S3_null	2.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	the little girl in the pink shirt is running under a tree in the desert	a girls wearing jeans and a pink shirt runs	FLICKR	FLICKR	TEST
6333	S1S4_inter	The little girl in a pink shirt is running under a tree in the desert	S1_null	A girl is running with a pink shirt and is not wearing jeans	S4_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	the little girl in the pink shirt is running under a tree in the desert	a girls wearing jeans and a pink shirt runs	FLICKR	FLICKR	TRAIN
6334	S1S1_inter	A girl is wearing jeans and a pink shirt and is running	S1_null	The little girl in a pink shirt is running under a tree in the desert	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a girls wearing jeans and a pink shirt runs	the little girl in the pink shirt is running under a tree in the desert	FLICKR	FLICKR	TRAIN
6336	S1S3_intra	The white dog wearing reindeer ears is near a brown dog	S1_null	The white dog is not wearing reindeer ears and isn't near a brown dog	S3_inv	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	a white dog wearing reindeer ears is next to a brown dog	a white dog wearing reindeer ears is next to a brown dog	FLICKR	FLICKR	TRAIN
6338	S1S2_intra	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass	S1_null	A white dog is wearing a Christmas reindeer headband and is playing with a dog with a brown coat in the grass	S2_expa	4.5	ENTAILMENT	A_entails_B	B_neutral_A	a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals	a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals	FLICKR	FLICKR	TRAIN
6339	S1S3_intra	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass	S1_null	There is no white dog wearing a Christmas reindeer headband and playing with a brown dog in the grass	S3_od	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals	a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals	FLICKR	FLICKR	TEST
6343	S1S3_inter	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass	S1_null	The white dog is not wearing reindeer ears and isn't near a brown dog	S3_null	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a white dog wearing reindeer ears is next to a brown dog	a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals	FLICKR	FLICKR	TEST
6344	S1S4_inter	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass	S1_null	The white reindeer wearing dog ears is near a brown reindeer	S4_null	2.2	NEUTRAL	A_neutral_B	B_neutral_A	a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals	a white dog wearing reindeer ears is next to a brown dog	FLICKR	FLICKR	TRIAL
6345	S1S1_inter	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass	S1_null	The white dog wearing reindeer ears is near a brown dog	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a white dog wearing reindeer ears is next to a brown dog	a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals	FLICKR	FLICKR	TRAIN
6349	S1S3_intra	A young boy is riding a dirt bike through the mud	S1_null	There is no young boy riding a dirt bike through the mud	S3_od	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	a young boy riding a dirt bike through the mud	a young boy riding a dirt bike through the mud	FLICKR	FLICKR	TRAIN
6350	S1S2_inter	A young child is riding a bike on a rough dirt path	S1_null	The young boy is riding a dirt bike through the mud	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a young child rides a bike on a rough dirt path	a young boy riding a dirt bike through the mud	FLICKR	FLICKR	TRAIN
6354	S1S1_inter	A young boy is riding a dirt bike through the mud	S1_null	A young child is riding a bike on a rough dirt path	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a young child rides a bike on a rough dirt path	a young boy riding a dirt bike through the mud	FLICKR	FLICKR	TEST
6355	S1S2_intra	A woman in a red dress is playing an instrument	S1_null	An instrument is being played by a woman in a red dress	S2_top	4.9	ENTAILMENT	A_entails_B	B_entails_A	a woman in a red dress playing an instrument	a woman in a red dress playing an instrument	FLICKR	FLICKR	TEST
6358	S1S3_intra	The woman in a red costume is leaning against a brick wall and playing an instrument	S1_null	The woman in a red costume is not leaning against a brick wall and is not playing an instrument	S3_inv	3.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	a woman wearing a red costume plays an instrument against a brick wall	a woman wearing a red costume plays an instrument against a brick wall	FLICKR	FLICKR	TRIAL
6361	S1S2_inter	The woman in a red costume is leaning against a brick wall and playing an instrument	S1_null	An instrument is being played by a woman in a red dress	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a woman wearing a red costume plays an instrument against a brick wall	a woman in a red dress playing an instrument	FLICKR	FLICKR	TEST
6363	S1S1_inter	A woman in a red dress is playing an instrument	S1_null	The woman in a red costume is leaning against a brick wall and playing an instrument	S1_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a red dress playing an instrument	a woman wearing a red costume plays an instrument against a brick wall	FLICKR	FLICKR	TRAIN
6365	S1S3_intra	The child is playing with toys outdoors	S1_null	The child is playing with toys indoors	S3_so	3.5	NEUTRAL	A_contradicts_B	B_neutral_A	the bundled up child is playing with toys outdoors	the bundled up child is playing with toys outdoors	FLICKR	FLICKR	TEST
6366	S1S2_intra	A young child is wearing a white coat and playing a game	S1_null	A child, who is young, is wearing a white coat and playing a game	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	a young child wearing a white coat playing a children's gold game	a young child wearing a white coat playing a children's gold game	FLICKR	FLICKR	TRAIN
6369	S1S2_inter	The child is playing with toys outdoors	S1_null	A child, who is young, is wearing a white coat and playing a game	S2_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	the bundled up child is playing with toys outdoors	a young child wearing a white coat playing a children's gold game	FLICKR	FLICKR	TEST
6370	S1S3_inter	The child is playing with toys outdoors	S1_null	There is no young child wearing a white coat and playing a game	S3_null	2.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	a young child wearing a white coat playing a children's gold game	the bundled up child is playing with toys outdoors	FLICKR	FLICKR	TRAIN
6373	S1S3_inter	A young child is wearing a white coat and playing a game	S1_null	The child is playing with toys indoors	S3_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a young child wearing a white coat playing a children's gold game	the bundled up child is playing with toys outdoors	FLICKR	FLICKR	TRAIN
6374	S1S1_inter	A young child is wearing a white coat and playing a game	S1_null	The child is playing with toys outdoors	S1_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	the bundled up child is playing with toys outdoors	a young child wearing a white coat playing a children's gold game	FLICKR	FLICKR	TEST
6375	S1S2_intra	The man is wearing a wetsuit and is riding a surfboard	S1_null	The person is wearing a wetsuit and is riding a surfboard	S2_lex	4.5	ENTAILMENT	A_entails_B	B_neutral_A	this man is wearing a wetsuit and riding a surfboard	this man is wearing a wetsuit and riding a surfboard	FLICKR	FLICKR	TRAIN
6376	S1S3_intra	The man is wearing a wetsuit and is riding a surfboard	S1_null	The man is lying naked near a surfboard	S3_so	2.9	NEUTRAL	A_contradicts_B	B_neutral_A	this man is wearing a wetsuit and riding a surfboard	this man is wearing a wetsuit and riding a surfboard	FLICKR	FLICKR	TEST
6377	S1S2_intra	A surfer is leaning on a surfboard	S1_null	The surfer is leaning on a surfboard	S2_det	5.0	ENTAILMENT	A_entails_B	B_entails_A	surfer leaning back on surfboard	surfer leaning back on surfboard	FLICKR	FLICKR	TRAIN
6378	S1S3_intra	A surfer is leaning on a surfboard	S1_null	There is no surfer leaning on a surfboard	S3_od	4.1	CONTRADICTION	A_contradicts_B	B_contradicts_A	surfer leaning back on surfboard	surfer leaning back on surfboard	FLICKR	FLICKR	TEST
6383	S1S2_inter	A surfer is leaning on a surfboard	S1_null	The person is wearing a wetsuit and is riding a surfboard	S2_null	2.985	NEUTRAL	A_neutral_B	B_neutral_A	surfer leaning back on surfboard	this man is wearing a wetsuit and riding a surfboard	FLICKR	FLICKR	TEST
6385	S1S1_inter	The man is wearing a wetsuit and is riding a surfboard	S1_null	A surfer is leaning on a surfboard	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	this man is wearing a wetsuit and riding a surfboard	surfer leaning back on surfboard	FLICKR	FLICKR	TRAIN
6388	S1S2_intra	The people are walking on the road beside a beautiful waterfall	S1_null	The people are walking on the road beside a waterfall, which is beautiful	S2_expa	4.9	ENTAILMENT	A_entails_B	B_entails_A	a beautiful water fall with two people walking on the road beside it	a beautiful water fall with two people walking on the road beside it	FLICKR	FLICKR	TEST
6389	S1S3_intra	The people are walking on the road beside a beautiful waterfall	S1_null	The people are not walking on the road beside a beautiful waterfall	S3_inv	3.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	a beautiful water fall with two people walking on the road beside it	a beautiful water fall with two people walking on the road beside it	FLICKR	FLICKR	TEST
6390	S1S2_inter	A waterfall is flowing into a shallow pool	S1_null	The people are walking on the road beside a waterfall, which is beautiful	S2_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	a waterfall cascades into a shallow pool	a beautiful water fall with two people walking on the road beside it	FLICKR	FLICKR	TRAIN
6391	S1S3_inter	A waterfall is flowing into a shallow pool	S1_null	The people are not walking on the road beside a beautiful waterfall	S3_null	2.0	NEUTRAL	A_neutral_B	B_neutral_A	a waterfall cascades into a shallow pool	a beautiful water fall with two people walking on the road beside it	FLICKR	FLICKR	TEST
6392	S1S2_inter	The people are walking on the road beside a beautiful waterfall	S1_null	A waterfall is flowing calmly into a shallow pool	S2_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	a beautiful water fall with two people walking on the road beside it	a waterfall cascades into a shallow pool	FLICKR	FLICKR	TRAIN
6394	S1S1_inter	A waterfall is flowing into a shallow pool	S1_null	The people are walking on the road beside a beautiful waterfall	S1_null	2.3	NEUTRAL	A_neutral_B	B_neutral_A	a waterfall cascades into a shallow pool	a beautiful water fall with two people walking on the road beside it	FLICKR	FLICKR	TRIAL
6397	S1S2_intra	A sheepdog is grouping a herd of sheep	S1_null	The sheepdog is grouping a herd of sheep	S2_det	5.0	ENTAILMENT	A_entails_B	B_entails_A	a sheepdog is rounding up a herd of sheep	a sheepdog is rounding up a herd of sheep	FLICKR	FLICKR	TRAIN
6400	S1S3_inter	A dog is herding a pack of white sheep on a dusty farm	S1_null	A sheepdog is dispersing a herd of sheep	S3_null	4.4	NEUTRAL	A_neutral_B	B_neutral_A	a sheepdog is rounding up a herd of sheep	a wolf-like dog herds a pack of white sheep on a dusty farm	FLICKR	FLICKR	TEST
6401	S1S2_inter	A sheepdog is grouping a herd of sheep	S1_null	A dog is herding a group of white sheep on a dusty farm	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a sheepdog is rounding up a herd of sheep	a wolf-like dog herds a pack of white sheep on a dusty farm	FLICKR	FLICKR	TEST
6402	S1S3_inter	A sheepdog is grouping a herd of sheep	S1_null	A dog is scattering a pack of white sheep on a dusty farm	S3_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a sheepdog is rounding up a herd of sheep	a wolf-like dog herds a pack of white sheep on a dusty farm	FLICKR	FLICKR	TRAIN
6403	S1S1_inter	A sheepdog is grouping a herd of sheep	S1_null	A dog is herding a pack of white sheep on a dusty farm	S1_null	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a wolf-like dog herds a pack of white sheep on a dusty farm	a sheepdog is rounding up a herd of sheep	FLICKR	FLICKR	TEST
6405	S1S3_intra	The dark skinned male is standing on one hand in front of a yellow building	S1_null	The dark skinned male is not standing on one hand in front of a yellow building	S3_inv	4.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	a darked skinned male is standing on one palm in front of a yellow building	a darked skinned male is standing on one palm in front of a yellow building	FLICKR	FLICKR	TRAIN
6408	S1S3_intra	A black man is break dancing on the pavement	S1_null	A black man is walking on the pavement	S3_so	3.3	NEUTRAL	A_neutral_B	B_neutral_A	this black man appears to be break dancing on the pavement	this black man appears to be break dancing on the pavement	FLICKR	FLICKR	TEST
6409	S1S2_inter	The dark skinned male is standing on one hand in front of a yellow building	S1_null	A black man is skillfully break dancing on the pavement	S2_null	2.3	NEUTRAL	A_neutral_B	B_neutral_A	a darked skinned male is standing on one palm in front of a yellow building	this black man appears to be break dancing on the pavement	FLICKR	FLICKR	TEST
6413	S1S4_inter	A black man is break dancing on the pavement	S1_null	A yellow palm is in front of a building and one dark skinned male is standing next to it	S4_null	2.0	NEUTRAL	A_neutral_B	B_neutral_A	this black man appears to be break dancing on the pavement	a darked skinned male is standing on one palm in front of a yellow building	FLICKR	FLICKR	TEST
