index	pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	jpg
961	6563	S1S1_inter	Two people are looking at a gold statue	S1_null	Two young men are playing outside near a golden statue	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	two people look up towards a gold statue	two young men play outside near a golden statue of ghandi	FLICKR	FLICKR	TRAIN	201682811_105241dee3.jpg#2
964	6565	S1S3_intra	The bicyclist is riding on a city street	S1_null	The bicyclist is not riding on a city street	S3_inv	4.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	a bicyclist riding on a city street	a bicyclist riding on a city street	FLICKR	FLICKR	TRAIN	1142847777_2a0c1c2551.jpg#0
967	6567	S1S3_intra	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	S1_null	There is no woman wearing a blue helmet and riding a bicycle in a parking lot	S3_od	2.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	a woman wearing a blue helmet rides her bicycle in a parking lot	a woman wearing a blue helmet rides her bicycle in a parking lot	FLICKR	FLICKR	TRAIN	1142847777_2a0c1c2551.jpg#4
969	6572	S1S2_inter	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	S1_null	The bicyclist is speeding on a city street	S2_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a woman wearing a blue helmet rides her bicycle in a parking lot	a bicyclist riding on a city street	FLICKR	FLICKR	TRAIN	1142847777_2a0c1c2551.jpg#4
971	9776	unrel	A boy wearing a striped shirt is running barefoot on the sandy hill	S1_null	A woman is wearing a blue helmet and is riding a bicycle in a parking lot	S1_null	1.0	NEUTRAL	A_neutral_B	B_neutral_A	a woman wearing a blue helmet rides her bicycle in a parking lot	a boy wearing a striped shirt runs barefoot in the sandy hill	FLICKR	FLICKR	TRAIN	1142847777_2a0c1c2551.jpg#4
972	6576	S1S3_intra	A pet dog is standing on the bank and is looking at another brown dog in the pond	S1_null	There is no pet dog standing on the bank and looking at another brown dog in the pond	S3_od	4.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	a pet dog, standing on bank is looking at another brown dog inside a pond	a pet dog, standing on bank is looking at another brown dog inside a pond	FLICKR	FLICKR	TRAIN	3638577494_fe55f7b4cb.jpg#0
974	6578	S1S3_intra	The tan dog is watching a brown dog that is swimming in a pond	S1_null	The tan dog is not watching a brown dog that is swimming in a pond	S3_inv	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	a tan dog watching a brown dog swimming in a pond	a tan dog watching a brown dog swimming in a pond	FLICKR	FLICKR	TRAIN	3638577494_fe55f7b4cb.jpg#2
976	6582	S1S3_inter	The tan dog is watching a brown dog that is swimming in a pond	S1_null	There is no pet dog standing on the bank and looking at another brown dog in the pond	S3_null	2.5	NEUTRAL	A_neutral_B	B_contradicts_A	a tan dog watching a brown dog swimming in a pond	a pet dog, standing on bank is looking at another brown dog inside a pond	FLICKR	FLICKR	TRAIN	3638577494_fe55f7b4cb.jpg#2
978	6588	S1S2_inter	A young girl is dancing	S1_null	A young girl is standing challengingly on one leg	S2_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a young girl dancing	a young girl stands on one leg	FLICKR	FLICKR	TRAIN	2477623312_58e8e8c8af.jpg#1
979	6589	S1S3_inter	A young girl is dancing	S1_null	A young girl is standing on both legs	S3_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a young girl dancing	a young girl stands on one leg	FLICKR	FLICKR	TRAIN	2477623312_58e8e8c8af.jpg#1
983	6591	S1S3_inter	A young girl is standing on one leg	S1_null	A young girl is standing still	S3_null	4.0	NEUTRAL	A_neutral_B	B_neutral_A	a young girl stands on one leg	a young girl dancing	FLICKR	FLICKR	TRAIN	2477623312_58e8e8c8af.jpg#2
984	6593	S1S2_intra	A bee is clinging to a yellow flower	S1_null	A yellow flower is being clung to by a bee	S2_top	4.6	ENTAILMENT	A_entails_B	B_entails_A	a bee clings to a yellow flower	a bee clings to a yellow flower	FLICKR	FLICKR	TRAIN	463786229_b54c9a3436.jpg#0
988	6599	S1S2_inter	A small bee is landing on a bunch of yellow flowers	S1_null	A yellow flower is being clung to by a bee	S2_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	a small bee landed on a bunch of yellow flowers	a bee clings to a yellow flower	FLICKR	FLICKR	TRAIN	463786229_b54c9a3436.jpg#3
989	6605	S1S3_intra	Four people are walking across thick snow and the sun is setting	S1_null	Four people are standing in thick snow and the sun is rising	S3_so	3.5	NEUTRAL	A_neutral_B	B_contradicts_A	four people walking across thick snow during a sunset	four people walking across thick snow during a sunset	FLICKR	FLICKR	TRAIN	127450902_533ceeddfc.jpg#3
992	6607	S1S3_inter	Some people are treading through the snow of the beautiful snowy landscape	S1_null	Four people are standing in thick snow and the sun is rising	S3_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	beautiful snowy landscape with people treading through the snow	four people walking across thick snow during a sunset	FLICKR	FLICKR	TRAIN	127450902_533ceeddfc.jpg#1
993	6610	S1S1_inter	Four people are walking across thick snow and the sun is setting	S1_null	Some people are treading through the snow of the beautiful snowy landscape	S1_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	beautiful snowy landscape with people treading through the snow	four people walking across thick snow during a sunset	FLICKR	FLICKR	TRAIN	127450902_533ceeddfc.jpg#1
995	6619	S1S1_inter	The young boys are posing with a green soccer ball in a park	S1_null	Four boys are kneeling next to each other in front of a ball	S1_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	four young boys pose with a green soccer ball in a park	four boys kneeling next to each other with a ball in front of them	FLICKR	FLICKR	TRAIN	3635991166_f95304af0a.jpg#3
997	6614	S1S3_intra	Four boys are kneeling next to each other in front of a ball	S1_null	There are no boys kneeling next to each other in front of a ball	S3_od	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	four boys kneeling next to each other with a ball in front of them	four boys kneeling next to each other with a ball in front of them	FLICKR	FLICKR	TRAIN	3635991166_f95304af0a.jpg#1
998	6618	S1S3_inter	Four boys are kneeling next to each other in front of a ball	S1_null	The young boys are not posing with a green soccer ball in a park	S3_null	3.0	NEUTRAL	A_neutral_B	B_contradicts_A	four boys kneeling next to each other with a ball in front of them	four young boys pose with a green soccer ball in a park	FLICKR	FLICKR	TRAIN	3635991166_f95304af0a.jpg#1
999	6620	S1S2_intra	A tan dog is running through the brush	S1_null	A dog, which is tan, is running through the brush	S2_expa	5.0	ENTAILMENT	A_entails_B	B_entails_A	a tan dog runs through the brush	a tan dog runs through the brush	FLICKR	FLICKR	TRAIN	2505465055_f1e6cf9b76.jpg#1
1003	6626	S1S2_inter	A white dog with beige spots is running through a field	S1_null	A dog, which is tan, is running through the brush	S2_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	a white dog with beige spots is running through a field	a tan dog runs through the brush	FLICKR	FLICKR	TRAIN	2505465055_f1e6cf9b76.jpg#3
1006	6631	S1S4_intra	A horse and its rider are leaping over a barrier	S1_null	The horse is leaping over the rider at the barrier	S4_ws	3.5	NEUTRAL	A_contradicts_B	B_neutral_A	horse and rider leap over a barrier	horse and rider leap over a barrier	FLICKR	FLICKR	TRAIN	3211581957_df2f7e2236.jpg#4
1009	6638	S1S4_inter	A horse is leaping a hurdle and has a rider on its back	S1_null	The horse is leaping over the rider at the barrier	S4_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	a horse leaps a hurdle with a rider on its back	horse and rider leap over a barrier	FLICKR	FLICKR	TRAIN	3211581957_df2f7e2236.jpg#2
1013	6648	S1S1_inter	Football players in red and white are jumping and hugging each other	S1_null	A football player in a red and white uniform is being lifted by two teammates	S1_null	3.8	NEUTRAL	A_neutral_B	B_neutral_A	football players in red and white are jumping and hugging	a sooners football player in his red and white uniform being lifted by two teamates dressed the same	FLICKR	FLICKR	TRAIN	241347214_5f19e7998c.jpg#1
1015	6646	S1S2_inter	A football player in a red and white uniform is being lifted by two teammates	S1_null	Some football players in red and white are jumping and hugging	S2_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a sooners football player in his red and white uniform being lifted by two teamates dressed the same	football players in red and white are jumping and hugging	FLICKR	FLICKR	TRAIN	241347214_5f19e7998c.jpg#0
1016	6647	S1S3_inter	A football player in a red and white uniform is being lifted by two teammates	S1_null	There are no football players in red and white jumping and hugging each other	S3_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a sooners football player in his red and white uniform being lifted by two teamates dressed the same	football players in red and white are jumping and hugging	FLICKR	FLICKR	TRAIN	241347214_5f19e7998c.jpg#0
1021	6659	S1S1_inter	A woman in a white dress and a woman in a blue dress are standing on a stage	S1_null	Two teenage girls are wearing fancy dresses at an event	S1_null	2.3	NEUTRAL	A_neutral_B	B_neutral_A	two teenage girls are wearing fancy dresses at an event	a woman in a white dress and a woman in a blue dress on stage	FLICKR	FLICKR	TRAIN	2396691909_6b8c2f7c44.jpg#4
1023	6657	S1S2_inter	A woman in a white dress and a woman in a blue dress are standing on a stage	S1_null	Two girls in their teens are wearing fancy dresses at an event	S2_null	2.6	NEUTRAL	A_neutral_B	B_neutral_A	a woman in a white dress and a woman in a blue dress on stage	two teenage girls are wearing fancy dresses at an event	FLICKR	FLICKR	TRAIN	2396691909_6b8c2f7c44.jpg#1
1024	6665	S1S3_inter	Two women with black hair are standing in front of a plywood wall	S1_null	Two young women with folded arms are looking away from the screen	S3_null	2.0	NEUTRAL	A_neutral_B	B_neutral_A	two women with black hair stand in front of plywood	two young women, one with folded arms, look off screen	FLICKR	FLICKR	TRAIN	3715469645_6d1dc019b3.jpg#2
1027	6669	S1S2_intra	A group of students in uniforms is listening attentively at the front of the class	S1_null	Some students in uniforms are listening attentively at the front of the class	S2_det	4.8	ENTAILMENT	A_entails_B	B_entails_A	a group of students in uniforms listens attentively to the front of the class	a group of students in uniforms listens attentively to the front of the class	FLICKR	FLICKR	TRAIN	3327487011_1372c425fb.jpg#2
1028	6670	S1S3_intra	A group of students in uniforms is listening attentively at the front of the class	S1_null	A group of students in uniforms is ignoring the front of the class	S3_so	3.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	a group of students in uniforms listens attentively to the front of the class	a group of students in uniforms listens attentively to the front of the class	FLICKR	FLICKR	TRAIN	3327487011_1372c425fb.jpg#2
1030	6671	S1S2_intra	A classroom full of students is looking in the same direction inside a bamboo structure	S1_null	A classroom full of students is looking attentively in the same direction inside a bamboo structure	S2_aa	4.8	ENTAILMENT	A_entails_B	B_entails_A	a classroom full of students is looking in the same direction inside a bamboo structure	a classroom full of students is looking in the same direction inside a bamboo structure	FLICKR	FLICKR	TRAIN	3327487011_1372c425fb.jpg#0
1031	6678	S1S2_intra	A boy is jumping off a platform and two other boys are standing and watching	S1_null	A boy is jumping off a platform and two other boys are standing and staring at him	S2_lex	4.8	ENTAILMENT	A_entails_B	B_entails_A	a boy jumps off a platform whilst two other boys stand and watch	a boy jumps off a platform whilst two other boys stand and watch	FLICKR	FLICKR	TRAIN	2789648482_1df61f224a.jpg#0
1033	6683	S1S3_inter	A boy is jumping off a platform and two other boys are standing and watching	S1_null	Nobody is jumping off a platform	S3_null	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a boy jumps off a platform whilst two other boys stand and watch	three boys jumping off of a platform	FLICKR	FLICKR	TRAIN	2789648482_1df61f224a.jpg#0
1037	6684	S1S2_inter	Three boys are jumping off a platform	S1_null	A boy is jumping off a platform and two other boys are standing and staring at him	S2_null	3.7	NEUTRAL	A_neutral_B	B_contradicts_A	three boys jumping off of a platform	a boy jumps off a platform whilst two other boys stand and watch	FLICKR	FLICKR	TRAIN	2789648482_1df61f224a.jpg#2
1041	6692	S1S3_inter	A group of kids is playing on a colorful structure	S1_null	There is no one climbing on the grotto with a pink interior	S3_null	1.8	NEUTRAL	A_neutral_B	B_neutral_A	a group of kids play on a colorful structure	four middle eastern children, three girls and one boy, climb on a grotto with a pink interior	FLICKR	FLICKR	TRAIN	509241560_00e5b20562.jpg#1
1042	6695	S1S1_inter	Four middle eastern children, three girls and one boy, are climbing on the grotto with a pink interior	S1_null	A group of kids is playing on a colorful structure	S1_null	3.8	ENTAILMENT	A_entails_B	B_neutral_A	a group of kids play on a colorful structure	four middle eastern children, three girls and one boy, climb on a grotto with a pink interior	FLICKR	FLICKR	TRAIN	509241560_00e5b20562.jpg#1
1043	6697	S1S3_intra	A group of people is sitting on both sides of a red stone structure	S1_null	A group of people is standing on both sides of a red stone structure	S3_so	4.4	NEUTRAL	A_neutral_B	B_contradicts_A	a group of people sit on both sides of a red stone structure	a group of people sit on both sides of a red stone structure	FLICKR	FLICKR	TRAIN	2427490900_5b7a8874b9.jpg#0
1044	6700	S1S2_inter	A group of people is sitting on both sides of a red stone structure	S1_null	Some people are sitting on the ground outside a monument	S2_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a group of people sit on both sides of a red stone structure	a group of people sitting on the ground outside of a monument	FLICKR	FLICKR	TRAIN	2427490900_5b7a8874b9.jpg#0
1045	6701	S1S3_inter	A group of people is sitting on both sides of a red stone structure	S1_null	The group of people is not sitting on the ground outside a monument	S3_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a group of people sit on both sides of a red stone structure	a group of people sitting on the ground outside of a monument	FLICKR	FLICKR	TRAIN	2427490900_5b7a8874b9.jpg#0
1047	6698	S1S2_intra	The group of people is sitting on the ground outside a monument	S1_null	Some people are sitting on the ground outside a monument	S2_det	4.9	ENTAILMENT	A_entails_B	B_entails_A	a group of people sitting on the ground outside of a monument	a group of people sitting on the ground outside of a monument	FLICKR	FLICKR	TRAIN	2427490900_5b7a8874b9.jpg#1
1054	6717	S1S3_intra	A black bird is sitting on a dead tree	S1_null	A black bird is taking flight from a dead tree	S3_so	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a black bird sits in a dead tree	a black bird sits in a dead tree	FLICKR	FLICKR	TRAIN	2255266906_8222af18b9.jpg#2
1059	6728	S1S3_intra	A child is making a snow ball	S1_null	A child is smashing a snow ball	S3_so	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a child makes a ball out of snow	a child makes a ball out of snow	FLICKR	FLICKR	TRAIN	2052702658_da1204f6d1.jpg#3
1060	6731	S1S2_inter	A child is making a snow ball	S1_null	A child in orange is playing outdoors with a snowball	S2_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a child makes a ball out of snow	a kid in orange plays with a ball of snow outside	FLICKR	FLICKR	TRAIN	2052702658_da1204f6d1.jpg#3
1063	6733	S1S1_inter	A child is making a snow ball	S1_null	A kid in orange is playing outside with a snowball	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a kid in orange plays with a ball of snow outside	a child makes a ball out of snow	FLICKR	FLICKR	TRAIN	2052702658_da1204f6d1.jpg#4
1067	6738	S1S4_intra	The people are sitting on a bench in front of a restaurant	S1_null	The people are sitting in a restaurant in front of the beach	S4_ws	4.0	NEUTRAL	A_neutral_B	B_contradicts_A	three people on a bench in front of a restaurant	three people on a bench in front of a restaurant	FLICKR	FLICKR	TRAIN	344841963_8b0fa9784c.jpg#2
