pair_ID	pair_type	sentence_A	sentence_A_expRule	sentence_B	sentence_B_expRule	relatedness_score	entailment_label	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set
2731	unrel	A woman on a rock is lying on a blanket and reading a book	S1_null	There is no seated woman singing a song and playing the guitar	S3_null	2.1	NEUTRAL	A_neutral_B	B_neutral_A	a woman is lying on a blanket on a rock and reading a book	a woman seated is singing a song and playing the guitar too	SEMEVAL	SEMEVAL	TRAIN
2734	S1S3_intra	A man is packing away an acoustic guitar	S3_so	A man is playing an acoustic guitar	S1_null	3.6	NEUTRAL	A_contradicts_B	B_neutral_A	a man is playing an acoustic guitar	a man is playing an acoustic guitar	SEMEVAL	SEMEVAL	TRAIN
2735	S1S2_intra	The woman is playing a guitar which is electric	S2_expa	The woman is playing an electric guitar	S1_null	4.8	ENTAILMENT	A_entails_B	B_entails_A	a woman is playing an electric guitar	a woman is playing an electric guitar	SEMEVAL	SEMEVAL	TRAIN
2739	S1S2_inter	The woman is playing an electric guitar	S1_null	A man is playing a guitar that is acoustic	S2_null	3.5	NEUTRAL	A_neutral_B	B_neutral_A	a woman is playing an electric guitar	a man is playing an acoustic guitar	SEMEVAL	SEMEVAL	TRAIN
2741	S1S1_inter	The woman is playing an electric guitar	S1_null	A man is playing an acoustic guitar	S1_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	a man is playing an acoustic guitar	a woman is playing an electric guitar	SEMEVAL	SEMEVAL	TRAIN
2744	S1S2_intra	The woman is cracking eggs into a bowl	S1_null	Eggs are being cracked into a bowl by the woman	S2_top	5.0	ENTAILMENT	A_entails_B	B_entails_A	the woman is cracking eggs into a bowl	the woman is cracking eggs into a bowl	SEMEVAL	SEMEVAL	TRAIN
2748	S1S2_inter	The lady is breaking eggs that are raw into a bowl	S2_null	The woman is cracking eggs into a bowl	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	the woman is cracking eggs into a bowl	the lady broke raw eggs into a bowl	SEMEVAL	SEMEVAL	TRAIN
2751	S1S2_intra	A soccer player is scoring a goal	S1_null	A player of soccer is scoring a goal	S2_expc	4.7	ENTAILMENT	A_entails_B	B_entails_A	a soccer player scores a goal	a soccer player scores a goal	SEMEVAL	SEMEVAL	TRAIN
2752	S1S3_intra	A soccer player is scoring a goal	S1_null	A soccer player is missing a goal	S3_so	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a soccer player scores a goal	a soccer player scores a goal	SEMEVAL	SEMEVAL	TRAIN
2754	S1S3_intra	Soccer players are kicking a soccer ball into the goal	S1_null	There are no soccer players kicking a soccer ball into the goal	S3_od	3.0	CONTRADICTION	A_contradicts_B	B_contradicts_A	soccer players are kicking a soccer ball into the goal	soccer players are kicking a soccer ball into the goal	SEMEVAL	SEMEVAL	TRAIN
2755	S1S2_inter	Some people who play soccer are kicking a soccer ball into the goal	S2_null	A soccer player is scoring a goal	S1_null	4.1	NEUTRAL	A_neutral_B	B_neutral_A	a soccer player scores a goal	soccer players are kicking a soccer ball into the goal	SEMEVAL	SEMEVAL	TRAIN
2756	S1S3_inter	A soccer player is scoring a goal	S1_null	There are no soccer players kicking a soccer ball into the goal	S3_null	2.9	CONTRADICTION	A_contradicts_B	B_contradicts_A	a soccer player scores a goal	soccer players are kicking a soccer ball into the goal	SEMEVAL	SEMEVAL	TRAIN
2757	S1S2_inter	A player of soccer is scoring a goal	S2_null	Soccer players are kicking a soccer ball into the goal	S1_null	4.3	ENTAILMENT	A_entails_B	B_entails_A	soccer players are kicking a soccer ball into the goal	a soccer player scores a goal	SEMEVAL	SEMEVAL	TRAIN
2758	S1S3_inter	Soccer players are kicking a soccer ball into the goal	S1_null	A soccer player is missing a goal	S3_null	3.1	NEUTRAL	A_neutral_B	B_contradicts_A	soccer players are kicking a soccer ball into the goal	a soccer player scores a goal	SEMEVAL	SEMEVAL	TRAIN
2761	S1S3_intra	A man and a woman are eating	S1_null	A man and a woman are not eating	S3_inv	3.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man and woman is eating	a man and woman is eating	SEMEVAL	SEMEVAL	TRAIN
2763	S1S3_intra	A man and woman are talking	S1_null	A man and a woman are silent	S3_so	3.4	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man and woman are talking	a man and woman are talking	SEMEVAL	SEMEVAL	TRAIN
2764	unrel	A man and a woman are eating	S1_null	A man and a woman are having a conversation	S2_null	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a man and woman is eating	a man and woman are talking	SEMEVAL	SEMEVAL	TRAIN
2765	unrel	A man and a woman are silent	S3_null	A man and a woman are eating	S1_null	3.3	NEUTRAL	A_neutral_B	B_neutral_A	a man and woman is eating	a man and woman are talking	SEMEVAL	SEMEVAL	TRAIN
2768	unrel	A man and a woman are eating	S1_null	A man and woman are talking	S1_null	3.4	NEUTRAL	A_neutral_B	B_neutral_A	a man and woman is eating	a man and woman are talking	SEMEVAL	SEMEVAL	TRAIN
2770	S1S3_intra	There is no person pouring olive oil into a pot on the stove	S3_od	A person is pouring olive oil into a pot on the stove	S1_null	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	a person is pouring olive oil into a pot on the stove	a person is pouring olive oil into a pot on the stove	SEMEVAL	SEMEVAL	TRAIN
2774	S1S2_inter	A person is pouring olive oil into a pot on the stove	S1_null	A person is pouring oil for cooking into a pot	S2_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a person is pouring olive oil into a pot on the stove	a person pours cooking oil into a pot	SEMEVAL	SEMEVAL	TRAIN
2775	S1S3_inter	A person is cleaning a pot of cooking oil	S3_null	A person is pouring olive oil into a pot on the stove	S1_null	3.1	NEUTRAL	A_neutral_B	B_neutral_A	a person is pouring olive oil into a pot on the stove	a person pours cooking oil into a pot	SEMEVAL	SEMEVAL	TRAIN
2776	S1S2_inter	A person is pouring oil made with olives into a pot on the stove	S2_null	A person is pouring cooking oil into a pot	S1_null	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a person pours cooking oil into a pot	a person is pouring olive oil into a pot on the stove	SEMEVAL	SEMEVAL	TRAIN
2777	S1S3_inter	There is no person pouring olive oil into a pot on the stove	S3_null	A person is pouring cooking oil into a pot	S1_null	3.8	NEUTRAL	A_neutral_B	B_contradicts_A	a person is pouring olive oil into a pot on the stove	a person pours cooking oil into a pot	SEMEVAL	SEMEVAL	TRAIN
2778	S1S4_inter	A person is pouring cooking oil into a pot	S1_null	A person is pouring olive oil into the stove from a pot	S4_null	3.9	NEUTRAL	A_neutral_B	B_neutral_A	a person pours cooking oil into a pot	a person is pouring olive oil into a pot on the stove	SEMEVAL	SEMEVAL	TRAIN
2779	S1S1_inter	A person is pouring olive oil into a pot on the stove	S1_null	A person is pouring cooking oil into a pot	S1_null	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a person is pouring olive oil into a pot on the stove	a person pours cooking oil into a pot	SEMEVAL	SEMEVAL	TRAIN
2783	S1S3_intra	The woman is not walking the dog	S3_inv	The woman is walking the dog	S1_null	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	the woman is walking her dog	the woman is walking her dog	SEMEVAL	SEMEVAL	TRAIN
2784	S1S2_inter	A woman is walking the dog down the street	S1_null	The dog is being walked by the woman	S2_null	4.715	ENTAILMENT	A_entails_B	B_neutral_A	a woman walks her dog down the street	the woman is walking her dog	SEMEVAL	SEMEVAL	TRAIN
2787	S1S3_inter	The woman is walking the dog	S1_null	A woman is restraining the dog	S3_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	the woman is walking her dog	a woman walks her dog down the street	SEMEVAL	SEMEVAL	TRAIN
2788	S1S1_inter	A woman is walking the dog down the street	S1_null	The woman is walking the dog	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a woman walks her dog down the street	the woman is walking her dog	SEMEVAL	SEMEVAL	TRAIN
2789	S1S2_intra	A guinea pig is devouring a carrot	S2_lex	A guinea pig is eating a carrot	S1_null	5.0	ENTAILMENT	A_entails_B	B_entails_A	a guinea pig eats a carrot	a guinea pig eats a carrot	SEMEVAL	SEMEVAL	TRAIN
2792	S1S3_intra	A small guinea pig is gnawing and eating a piece of carrot on the floor	S1_null	There is no small guinea pig gnawing and eating a piece of carrot on the floor	S3_od	3.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	a small guinea pig is gnawing and eating a piece of carrot on the floor	a small guinea pig is gnawing and eating a piece of carrot on the floor	SEMEVAL	SEMEVAL	TRAIN
2797	S1S1_inter	A small guinea pig is gnawing and eating a piece of carrot on the floor	S1_null	A guinea pig is eating a carrot	S1_null	4.6	ENTAILMENT	A_entails_B	B_neutral_A	a guinea pig eats a carrot	a small guinea pig is gnawing and eating a piece of carrot on the floor	SEMEVAL	SEMEVAL	TRAIN
2799	S1S3_intra	A man is slicing a carrot with a knife	S1_null	A man is putting away a carrot	S3_so	2.8	NEUTRAL	A_neutral_B	B_neutral_A	a man is shown slicing a carrot with a knife	a man is shown slicing a carrot with a knife	SEMEVAL	SEMEVAL	TRAIN
2800	S1S2_intra	The woman is slicing an onion	S1_null	An onion is being sliced by the woman	S2_top	5.0	ENTAILMENT	A_entails_B	B_entails_A	a woman is slicing an onion	a woman is slicing an onion	SEMEVAL	SEMEVAL	TRAIN
2802	unrel	An onion is being sliced by the woman	S2_null	A man is slicing a carrot with a knife	S1_null	3.2	NEUTRAL	A_neutral_B	B_neutral_A	a man is shown slicing a carrot with a knife	a woman is slicing an onion	SEMEVAL	SEMEVAL	TRAIN
2803	unrel	A man is slicing a carrot with a knife	S1_null	The woman is not slicing an onion	S3_null	2.7	NEUTRAL	A_neutral_B	B_neutral_A	a man is shown slicing a carrot with a knife	a woman is slicing an onion	SEMEVAL	SEMEVAL	TRAIN
2807	S1S2_intra	The plane is landing	S2_det	A plane is landing	S1_null	4.9	ENTAILMENT	A_entails_B	B_entails_A	a plane is landing	a plane is landing	SEMEVAL	SEMEVAL	TRAIN
2809	S1S2_intra	A cartoon airplane is landing	S2_lex	An animated airplane is landing	S1_null	4.7	ENTAILMENT	A_entails_B	B_entails_A	a animated airplane is landing	a animated airplane is landing	SEMEVAL	SEMEVAL	TRAIN
2811	S1S2_inter	A cartoon airplane is landing	S2_null	A plane is landing	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a plane is landing	a animated airplane is landing	SEMEVAL	SEMEVAL	TRAIN
2813	S1S2_inter	An animated airplane is landing	S1_null	The plane is landing	S2_null	4.1	ENTAILMENT	A_entails_B	B_neutral_A	a animated airplane is landing	a plane is landing	SEMEVAL	SEMEVAL	TRAIN
2815	S1S1_inter	An animated airplane is landing	S1_null	A plane is landing	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a plane is landing	a animated airplane is landing	SEMEVAL	SEMEVAL	TRAIN
2817	S1S3_intra	A woman is preparing an egg in a skillet	S1_null	There is no woman preparing an egg in a skillet	S3_od	3.6	CONTRADICTION	A_contradicts_B	B_contradicts_A	a woman is preparing an egg in a skillet	a woman is preparing an egg in a skillet	SEMEVAL	SEMEVAL	TRAIN
2818	S1S4_intra	A woman is preparing a skillet for the eggs	S4_ws	A woman is preparing an egg in a skillet	S1_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	a woman is preparing an egg in a skillet	a woman is preparing an egg in a skillet	SEMEVAL	SEMEVAL	TRAIN
2821	unrel	A woman is carefully pouring a mixture into a bowl and mixing it	S2_null	A woman is preparing an egg in a skillet	S1_null	2.4	NEUTRAL	A_neutral_B	B_neutral_A	a woman is preparing an egg in a skillet	a woman pours a mixture into a bowl and mixes it	SEMEVAL	SEMEVAL	TRAIN
2827	S1S2_intra	The girl is using an eye pencil on her eyelid	S1_null	The girl is using a pencil for the eyes on her eyelid	S2_expc	4.9	ENTAILMENT	A_entails_B	B_entails_A	the girl is using an eye pencil on her eyelid	the girl is using an eye pencil on her eyelid	SEMEVAL	SEMEVAL	TRAIN
2828	S1S3_intra	The girl is using an eye pencil on her eyelid	S1_null	The girl is not using an eye pencil on her eyelid	S3_inv	3.7	CONTRADICTION	A_contradicts_B	B_contradicts_A	the girl is using an eye pencil on her eyelid	the girl is using an eye pencil on her eyelid	SEMEVAL	SEMEVAL	TRAIN
2837	S1S3_intra	There is no girl playing the piano	S3_od	A girl is playing the piano	S1_null	3.8	CONTRADICTION	A_contradicts_B	B_contradicts_A	a girl is playing the piano	a girl is playing the piano	SEMEVAL	SEMEVAL	TRAIN
2838	S1S2_intra	A girl, who is little, is playing a grand piano on stage	S2_expa	A little girl is playing a grand piano on stage	S1_null	4.8	ENTAILMENT	A_entails_B	B_entails_A	a little girl is playing a grand piano on stage	a little girl is playing a grand piano on stage	SEMEVAL	SEMEVAL	TRAIN
2839	S1S3_intra	A little girl is playing a grand piano on stage	S1_null	A little girl is walking off the stage	S3_so	3.0	NEUTRAL	A_neutral_B	B_neutral_A	a little girl is playing a grand piano on stage	a little girl is playing a grand piano on stage	SEMEVAL	SEMEVAL	TRAIN
2844	S1S1_inter	A little girl is playing a grand piano on stage	S1_null	A girl is playing the piano	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a girl is playing the piano	a little girl is playing a grand piano on stage	SEMEVAL	SEMEVAL	TRAIN
2845	S1S2_intra	The woman is cooking eggs	S2_det	A woman is cooking eggs	S1_null	5.0	ENTAILMENT	A_entails_B	B_entails_A	a woman is cooking eggs	a woman is cooking eggs	SEMEVAL	SEMEVAL	TRAIN
2850	S1S3_inter	The woman is not cooking something	S3_null	A woman is cooking eggs	S1_null	4.2	CONTRADICTION	A_contradicts_B	B_contradicts_A	a woman is cooking eggs	a woman is cooking something	SEMEVAL	SEMEVAL	TRAIN
2851	S1S2_inter	The woman is cooking eggs	S2_null	The woman is cooking something	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	a woman is cooking something	a woman is cooking eggs	SEMEVAL	SEMEVAL	TRAIN
2853	S1S1_inter	A woman is cooking eggs	S1_null	The woman is cooking something	S1_null	4.2	ENTAILMENT	A_entails_B	B_neutral_A	a woman is cooking eggs	a woman is cooking something	SEMEVAL	SEMEVAL	TRAIN
2854	S1S2_intra	Some cats are playing with each other	S2_det	The cats are playing with each other	S1_null	4.8	ENTAILMENT	A_entails_B	B_entails_A	the cats are playing with each other	the cats are playing with each other	SEMEVAL	SEMEVAL	TRAIN
2856	S1S2_intra	Two cats are playfully fighting each other	S2_aa	Two cats are fighting each other	S1_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	two cats are fighting each other	two cats are fighting each other	SEMEVAL	SEMEVAL	TRAIN
2857	S1S3_intra	Two cats are lying together	S3_so	Two cats are fighting each other	S1_null	3.0	NEUTRAL	A_neutral_B	B_neutral_A	two cats are fighting each other	two cats are fighting each other	SEMEVAL	SEMEVAL	TRAIN
2860	S1S2_inter	Some cats are playing with each other	S2_null	Two cats are fighting each other	S1_null	2.9	NEUTRAL	A_neutral_B	B_neutral_A	two cats are fighting each other	the cats are playing with each other	SEMEVAL	SEMEVAL	TRAIN
2861	S1S3_inter	The cats are not playing with each other	S3_null	Two cats are fighting each other	S1_null	3.6	NEUTRAL	A_neutral_B	B_neutral_A	two cats are fighting each other	the cats are playing with each other	SEMEVAL	SEMEVAL	TRAIN
2862	S1S1_inter	Two cats are fighting each other	S1_null	The cats are playing with each other	S1_null	3.435	NEUTRAL	A_neutral_B	B_contradicts_A	the cats are playing with each other	two cats are fighting each other	SEMEVAL	SEMEVAL	TRAIN
2863	S1S2_intra	Two bikes are being ridden by two people	S2_top	Two people are riding a bike	S1_null	4.6	ENTAILMENT	A_entails_B	B_neutral_A	two people are riding a bike	two people are riding a bike	SEMEVAL	SEMEVAL	TRAIN
2864	S1S3_intra	Nobody is riding a bike	S3_od	Two people are riding a bike	S1_null	4.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	two people are riding a bike	two people are riding a bike	SEMEVAL	SEMEVAL	TRAIN
2865	S1S2_intra	Two people are riding a motorcycle	S1_null	Two people are driving a motorcycle	S2_lex	4.5	ENTAILMENT	A_entails_B	B_entails_A	two people are riding a motorcycle	two people are riding a motorcycle	SEMEVAL	SEMEVAL	TRAIN
2867	S1S2_inter	Two people are riding a bike	S1_null	Two people are driving a motorcycle	S2_null	3.7	NEUTRAL	A_neutral_B	B_neutral_A	two people are riding a bike	two people are riding a motorcycle	SEMEVAL	SEMEVAL	TRAIN
2868	S1S3_inter	Two people are stopping on a motorcycle	S3_null	Two people are riding a bike	S1_null	2.9	ENTAILMENT	A_entails_B	B_neutral_A	two people are riding a bike	two people are riding a motorcycle	SEMEVAL	SEMEVAL	TRAIN
2870	S1S3_inter	Two people are riding a motorcycle	S1_null	Nobody is riding a bike	S3_null	2.5	NEUTRAL	A_neutral_B	B_neutral_A	two people are riding a motorcycle	two people are riding a bike	SEMEVAL	SEMEVAL	TRAIN
2874	S1S2_intra	The man is riding a mechanical bull	S1_null	The man is riding a bull which is mechanical	S2_expa	4.8	ENTAILMENT	A_entails_B	B_entails_A	a man is riding a mechanical bull	a man is riding a mechanical bull	SEMEVAL	SEMEVAL	TRAIN
2875	S1S3_intra	The man is not riding a mechanical bull	S3_inv	The man is riding a mechanical bull	S1_null	3.3	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is riding a mechanical bull	a man is riding a mechanical bull	SEMEVAL	SEMEVAL	TRAIN
2879	S1S3_inter	There is no man riding a mechanical bull	S3_null	The man is riding a mechanical bull	S1_null	3.5	CONTRADICTION	A_contradicts_B	B_contradicts_A	a man is riding a mechanical bull	a man rode a mechanical bull	SEMEVAL	SEMEVAL	TRAIN
2881	S1S2_intra	A woman is skillfully playing a flute	S2_aa	A woman is playing a flute	S1_null	4.3	ENTAILMENT	A_entails_B	B_neutral_A	a woman is playing a flute	a woman is playing a flute	SEMEVAL	SEMEVAL	TRAIN
2883	S1S2_intra	The woman is playing the flute	S1_null	The flute is being played by the woman	S2_top	4.9	ENTAILMENT	A_entails_B	B_entails_A	the woman is playing the flute	the woman is playing the flute	SEMEVAL	SEMEVAL	TRAIN
2890	S1S2_intra	The man is lifting barbells	S1_null	A man is lifting barbells	S2_det	4.9	ENTAILMENT	A_entails_B	B_entails_A	the man lifted barbells	the man lifted barbells	SEMEVAL	SEMEVAL	TRAIN
2891	S1S3_intra	The man is lifting barbells	S1_null	The man is lowering barbells	S3_so	4.0	NEUTRAL	A_neutral_B	B_neutral_A	the man lifted barbells	the man lifted barbells	SEMEVAL	SEMEVAL	TRAIN
2894	S1S2_inter	The man is lifting barbells	S1_null	Weights are being lifted by the man	S2_null	4.4	ENTAILMENT	A_entails_B	B_neutral_A	the man lifted barbells	a man lifts weights	SEMEVAL	SEMEVAL	TRAIN
2896	S1S2_inter	A man is lifting barbells	S2_null	The man is lifting weights	S1_null	4.6	ENTAILMENT	A_entails_B	B_neutral_A	the man lifted barbells	a man lifts weights	SEMEVAL	SEMEVAL	TRAIN
2899	S1S2_intra	A man is chopping down a tree with an axe	S1_null	A person is chopping down a tree with an axe	S2_lex	4.6	ENTAILMENT	A_entails_B	B_neutral_A	a man chops down a tree with an axe	a man chops down a tree with an axe	SEMEVAL	SEMEVAL	TRAIN
