neutral	A man is throwing away a guitar	A man is playing a guitar
neutral	A man is throwing away a guitar	A man in a hat is playing a harp
neutral	There is no man in a hat playing a harp	A man is playing a guitar
neutral	A woman is peppering green slices	A woman is slicing a green pepper
neutral	The woman with a knife is slicing a pepper	There is no woman slicing a green pepper
neutral	A woman is peppering green slices	The woman with a knife is slicing a pepper
entailment	A concentrated woman is playing flute	A woman is playing flute
entailment	The woman is playing a flute	A woman is playing a flute
neutral	The woman is putting away a flute	A woman is playing a flute
entailment	A woman is playing flute	The woman is playing a flute
neutral	The woman is putting away a flute	A woman is playing flute
entailment	A woman is playing a flute	A woman is playing flute
entailment	The man is riding a horse by a creek	The man is riding a horse by a stream
entailment	A horse is being ridden in a creek by a man	The man is riding a horse by a creek
neutral	The man is not riding a horse by a creek	A man is riding a horse
entailment	A horse is being ridden in a creek by a man	A man is riding a horse
entailment	The man is riding a horse by a creek	A horse is being ridden by a man
neutral	A cat is playing a piano	A cat is sitting on a piano
neutral	A cat is playing a piano	A cat song is being played on a piano
entailment	The cat is playing keyboards	A cat is playing keyboards
contradiction	A cat is playing keyboards	There is no cat playing keyboards
neutral	A cat is playing keyboards	A cat song is being played on a piano
entailment	A cat is playing a piano	A cat is playing keyboards
entailment	The man is walking along a path through the wilderness	The man is walking along a track through the wilderness
contradiction	The man is walking along a path through the wilderness	The man is not walking along a path through the wilderness
neutral	A man is walking down a road	The man is not walking along a path through the wilderness
neutral	A man is walking down a road	The man is walking along a path through the wilderness
neutral	A man is going into the water	A man is coming out of the water
neutral	The man is dipping into a swamp	A man is rising from a swamp
neutral	A man is escaping a rising swamp	A man is rising from a swamp
entailment	The man is rising from a swamp	A man is coming out of the water
neutral	The man is dipping into a swamp	A man is coming out of the water
neutral	A man is escaping a rising swamp	A man is coming out of the water
neutral	A man is rising from a swamp	A person is coming out of the water
neutral	A man is going into the water	A man is rising from a swamp
neutral	A man is dangerously dancing on the ceiling of a room	A man is dancing upside-down on the ceiling
neutral	A man is dancing upside-down on the ceiling	A man is idling on the floor
entailment	A man is dancing upside-down on the ceiling	A man is dancing on the ceiling of a room
entailment	A man is dancing	A male is dancing
contradiction	There is no man dancing	A man is dancing
entailment	A man is singing passionately	A man is singing
neutral	There is no man dancing	A man is singing
neutral	A man is dancing	A man is singing
neutral	The girl is lounging	A girl is exercising
neutral	A girl is exercising	A man is doing exercise
neutral	There is no man exercising	A girl is exercising
neutral	The girl is lounging	A man is exercising
neutral	A man is playing the guitar	A man is packing the guitar
entailment	The man is singing heartily and playing the guitar	The man is singing and playing the guitar
neutral	A man is playing the guitar	The man is silent and still
entailment	A few people are dancing	A group of people are dancing
entailment	The women are divinely dancing outside	The women are dancing outside
contradiction	The women are not dancing outside	The women are dancing outside
neutral	The women are not dancing outside	A group of people are dancing
entailment	The women are dancing outside	A group of people are dancing
neutral	Boys are dancing in front of some people	Young men are dancing in front of some people
entailment	Two men are doing a funny skit with a boxer in front of a crowd of people	Two men are doing a skit, which is very funny, with a boxer in front of a crowd of people
neutral	Boys are dancing in front of some people	A funny crowd of people is doing a skit of two boxing men
neutral	Young men are dancing in front of some people	Two men are doing a funny skit with a boxer in front of a crowd of people
entailment	The boy is checking a calendar	A boy is checking a calendar
contradiction	A boy is checking a calendar	There is no boy checking a calendar
entailment	A boy is attentively looking at a calendar	A boy is looking at a calendar
entailment	A boy is attentively looking at a calendar	A boy is checking a calendar
neutral	A boy is checking a calendar	A boy is throwing away a calendar
entailment	The boy is checking a calendar	A boy is looking at a calendar
entailment	A boy is checking a calendar	A boy is looking at a calendar
entailment	The men are fighting with their fists in a ring	The men are fist fighting in a ring
entailment	The men are fist fighting in a ring	Two people are fist fighting in a ring
contradiction	The men are fist fighting in a ring	Nobody is fist fighting in a ring
entailment	The men are fighting with their fists in a ring	Two men are fist fighting in a ring
entailment	Two men are fist fighting in a ring	The men are fist fighting in a ring
contradiction	The boy is not riding a bike on the top of a metal fence	The boy is riding a bike on the top of a metal fence
neutral	The boy is riding a bike on the top of a metal fence	The riders are fencing in a boy's metal bike
entailment	The boy is riding a bike on the top of a fence made of metal	A biker is riding along the top of a fence
neutral	The boy is not riding a bike on the top of a metal fence	A biker is riding along the top of a fence
neutral	A biker is riding away from a fence	The boy is riding a bike on the top of a metal fence
